Customer_ID,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6
49903987,197.87,91.78,275.82,45.99,66.18,54.28
49906654,140.70,74.03,334.70,25.85,30.34,
49907231,316.56,131.72,441.16,57.76,83.13,47.71
49907679,122.93,155.86,229.73,73.70,93.79,
49908047,153.95,35.92,45.83,3.36,4.83,
49910184,86.25,86.65,206.64,105.38,76.31,
49913976,155.23,227.02,33.27,6.77,4.51,
49914501,132.81,115.92,322.09,111.97,148.43,94.33
49916093,221.02,284.58,132.16,17.28,21.99,9.94
49917277,142.33,233.79,127.99,20.04,15.12,3.10
49919096,175.70,221.26,49.92,8.20,10.88,15.52
49919388,181.30,56.89,-13.52,15.43,10.29,9.65
49920492,175.27,176.29,93.53,4.98,3.61,
49927796,230.58,78.72,239.12,51.83,49.80,
49928119,208.95,139.78,475.68,56.60,63.83,41.21
49929366,229.04,118.66,271.49,23.85,26.90,
49930525,158.97,50.94,141.47,113.41,75.60,
49940775,180.02,52.85,34.06,7.26,10.88,9.79
49942230,83.69,36.01,185.18,90.00,90.00,
49949732,212.85,122.67,,47.56,38.92,
49959430,119.11,145.62,155.19,88.93,64.40,81.92
49959816,171.06,54.97,229.55,95.73,117.00,
49961887,169.30,74.23,,28.84,28.84,
49962684,124.71,1271.20,194.97,46.93,48.85,
49972295,254.08,102.58,353.18,42.78,29.73,51.64
49976260,266.68,124.64,369.32,33.73,44.72,67.53
49981642,183.71,64.03,,,,
49983818,147.97,173.44,,125.95,83.97,
49989741,111.42,75.49,,88.91,113.15,
49993164,290.52,1704.56,,20.48,21.32,
50002542,147.28,48.23,29.69,6.55,9.43,
50002789,179.41,40.44,36.80,1.26,1.68,
50010286,103.19,124.50,179.19,96.85,96.85,98.35
50019601,521.88,1177.33,,58.14,53.67,
50022998,184.08,258.12,123.77,15.76,10.51,18.07
50024260,159.68,72.60,205.97,23.44,24.39,11.15
50025351,2002.81,757.99,2446.99,410.16,335.59,
50030447,130.68,187.70,113.73,3.53,2.36,
50034002,283.31,114.27,482.06,48.97,73.45,21.96
50049412,178.97,51.98,55.64,15.05,10.46,
50053020,111.67,,52.33,13.09,15.99,
50055850,99.91,126.10,184.56,78.83,85.39,
50055911,144.14,260.84,,9.12,11.60,
50056050,170.56,210.42,40.64,15.68,15.07,22.10
50056710,180.40,1173.12,229.44,42.61,56.48,
50060320,226.46,103.57,,42.16,58.22,51.37
50066859,201.87,93.03,453.16,45.81,65.93,
50066897,134.81,79.04,233.66,35.66,53.48,
50067378,112.64,165.43,,104.07,72.32,
50068454,167.13,915.62,243.37,62.43,59.99,
50069472,181.55,,,4.78,6.08,
50070265,179.96,40.72,51.20,0.19,0.14,
50081213,102.71,115.38,184.88,77.61,111.68,
50086208,228.96,109.13,369.89,63.79,61.28,61.35
50091465,110.07,205.33,,1.11,0.80,
50092944,246.31,73.71,354.27,21.16,21.16,
50093507,178.08,181.36,218.36,87.92,126.53,
50093867,119.23,,,,,
50095455,142.24,28.64,48.49,14.19,9.46,8.10
50098196,190.14,39.42,,1.29,1.24,
50098217,187.22,41.92,36.42,1.44,1.05,2.45
50100712,172.74,53.52,57.84,1.01,0.97,8.77
50102043,211.90,82.51,224.64,35.79,53.69,
50107356,98.02,134.75,156.86,65.64,71.10,
50109489,504.77,1172.28,176.51,22.87,34.31,28.16
50122937,184.54,41.44,,1.43,2.05,
50123645,286.98,1455.47,106.33,17.57,12.21,
50126981,1517.90,738.80,2626.35,369.36,416.51,160.05
50127817,181.45,37.46,,,,
50128385,86.71,176.92,258.66,103.84,149.44,87.74
50139977,,88.44,,,,
50145618,167.40,34.20,54.77,11.00,8.65,
50151399,195.60,137.73,343.72,34.24,32.90,
50152454,165.54,58.49,42.64,7.95,5.76,13.05
50154690,164.30,33.11,42.60,4.46,3.65,
50155791,121.42,64.06,,101.81,110.29,144.49
50168742,148.17,51.91,23.94,4.53,5.77,
50172699,185.99,212.71,162.81,9.95,7.20,16.38
50175369,149.04,70.52,,,,
50177892,170.00,38.53,14.81,3.52,2.88,3.21
50178308,135.38,273.95,165.47,32.32,23.40,
50179365,194.45,218.03,61.07,11.26,14.34,20.09
50182747,174.61,74.95,290.12,41.32,35.19,
50184695,156.01,109.83,268.95,52.07,44.35,
50187439,125.95,94.65,207.84,96.78,73.01,102.40
50189599,230.26,119.24,477.33,51.51,77.27,52.70
50196419,108.92,39.13,144.91,25.69,17.85,
50201933,218.01,73.94,308.41,20.71,26.35,41.71
50206581,144.63,63.90,44.13,6.38,4.25,1.37
50211233,82.35,114.28,151.46,103.54,69.03,
50214529,134.38,1414.59,,59.36,89.03,21.17
50220462,518.84,1295.22,212.07,14.32,21.47,
50228957,273.55,108.46,316.51,27.42,22.43,
50233165,433.98,1050.39,173.26,58.18,87.26,
50239167,105.29,73.51,177.61,75.51,85.16,
50239688,526.55,1501.70,359.02,26.36,32.22,73.09
50244108,196.45,82.10,248.30,35.02,33.65,
50252963,183.76,68.05,28.13,14.10,12.02,11.64
50262279,168.39,48.09,51.23,12.10,10.73,
50264378,176.59,182.76,271.66,84.31,126.47,
50271427,163.46,52.71,,13.76,9.96,
50284628,182.43,145.28,173.44,117.05,112.46,
50286404,161.80,61.84,302.62,38.97,25.98,
50293073,55.42,33.43,,58.58,63.46,94.14
50293735,154.01,149.38,,114.60,90.05,
50295845,172.92,57.59,33.45,3.62,4.26,3.53
50297396,93.27,123.32,224.49,95.26,107.42,130.04
50301878,414.61,1244.53,,17.89,18.62,
50302717,168.19,246.47,59.54,23.38,19.91,
50311340,125.91,96.89,157.69,62.30,93.44,
50311542,157.34,246.69,140.86,7.45,6.88,0.75
50311628,166.66,61.48,26.37,9.31,11.38,
50318062,130.88,112.43,167.73,85.54,75.85,
50319261,194.24,250.19,,16.99,12.81,
50320324,260.37,109.25,442.28,40.56,60.83,
50321571,227.45,130.26,185.55,96.51,108.83,
50329717,189.36,258.16,88.96,30.76,28.39,
50336594,586.08,1618.54,352.95,45.64,38.88,
50350044,114.54,95.40,,88.17,107.77,
50352382,236.54,77.66,247.03,54.64,39.57,24.68
50352684,119.88,,218.38,85.85,104.92,129.98
50354358,199.80,123.14,348.47,24.78,19.47,17.88
50360100,192.27,192.43,27.74,28.81,23.57,0.10
50361601,272.78,1716.11,,,,
50361850,151.57,30.68,45.53,4.64,4.64,2.07
50369780,336.06,130.22,521.59,49.10,34.12,
50372462,263.87,1330.37,126.41,47.56,58.13,7.19
50378458,180.78,82.88,314.61,20.99,28.98,46.63
50391610,158.83,28.88,43.40,0.53,0.37,
50395500,151.55,48.23,17.60,8.23,10.05,
50406848,199.66,249.61,44.21,21.08,31.62,
50411096,140.52,40.57,43.73,10.71,8.41,
50411373,144.12,146.37,106.13,7.23,5.24,
50413249,151.18,34.45,17.07,11.45,9.36,8.19
50421806,140.93,142.65,149.34,92.13,66.72,123.68
50432317,143.76,66.59,48.16,8.57,8.91,
50437106,89.71,78.32,131.61,65.24,43.49,
50443402,147.17,83.83,296.82,31.06,27.55,37.78
50448657,115.46,59.99,167.81,63.76,69.07,94.12
50449118,192.39,40.92,,,,
50453856,180.12,1158.09,,9.36,12.93,
50462767,275.53,1676.59,131.89,101.28,67.52,59.91
50464436,104.87,1161.33,128.00,57.86,53.40,
50475937,277.44,121.23,283.47,40.45,37.34,48.90
50484174,438.72,1146.09,,45.83,60.76,
50486687,166.70,,236.34,26.90,23.86,22.91
50487827,76.22,186.49,,85.72,82.35,
50493157,98.75,51.45,172.50,75.45,88.58,83.19
50502833,166.41,1134.39,251.92,70.12,85.71,21.23
50508833,178.00,74.67,332.60,32.67,30.16,
50513046,93.85,1019.99,117.04,11.19,14.84,
50517428,322.33,141.47,482.28,29.39,40.59,
50518735,96.04,73.94,,63.01,90.68,108.59
50518945,163.60,32.68,43.76,2.33,2.96,12.08
50520050,213.01,206.67,,15.66,19.92,
50523209,165.86,96.48,315.32,48.81,64.71,44.10
50533635,138.70,65.12,45.61,4.79,3.19,2.07
50533659,393.68,998.44,219.28,46.71,57.09,31.50
50533754,250.28,1375.94,147.08,44.74,42.99,7.70
50542746,184.33,61.48,,7.23,5.02,4.94
50542831,162.28,98.99,148.20,82.78,109.74,128.05
50550044,257.99,95.11,329.86,62.42,62.42,
50551550,197.05,106.50,210.49,96.55,138.93,
50554491,152.16,44.67,41.79,6.19,5.71,
50556826,164.39,81.01,,73.77,73.77,
50557928,186.60,43.84,46.36,8.71,12.02,1.53
50562747,251.93,91.87,335.44,52.06,44.35,51.06
50566221,232.48,72.62,326.26,52.58,52.58,43.54
50566849,116.80,38.88,183.29,85.59,89.09,
50569504,384.88,1240.00,99.68,7.87,7.87,
50569876,145.44,76.10,250.23,40.09,30.24,40.02
50576549,171.27,54.51,37.88,3.45,2.39,
50582859,217.87,227.87,311.97,86.69,124.75,
50592116,179.56,169.63,210.46,82.34,109.15,
50595320,156.19,183.93,141.52,27.56,22.55,20.05
50598202,73.45,,148.91,87.28,63.20,
50598348,147.44,58.26,50.77,6.57,8.70,7.58
50599349,290.86,91.64,366.42,70.96,53.53,
50602351,166.83,1318.28,,47.70,49.65,
50615673,181.61,107.45,303.23,34.34,45.52,
50622263,136.49,29.05,13.40,5.82,4.22,4.08
50629632,194.20,308.02,,30.17,31.41,
50635617,144.91,136.06,194.33,79.07,52.72,
50637621,,108.35,,,,
50645355,188.78,236.81,97.43,18.74,22.90,21.74
50648747,139.20,53.05,,1.46,2.18,
50649245,158.63,55.64,,11.12,16.00,
50653199,133.00,118.07,198.08,96.70,118.18,
50661422,162.72,54.06,24.32,15.08,10.92,4.63
50661893,163.93,39.46,42.30,6.56,9.45,8.08
50662848,141.33,75.51,227.33,90.32,106.03,136.70
50667017,130.02,53.42,,82.37,85.73,141.06
50673074,118.26,212.58,137.52,8.02,9.41,22.72
50687023,146.42,144.99,178.11,108.73,72.48,
50691679,181.54,186.10,253.06,129.74,101.94,123.18
50692077,176.48,199.44,91.22,21.64,26.45,8.36
50692855,222.72,104.26,306.46,46.23,36.33,42.13
50700473,85.88,114.53,177.56,96.66,108.99,78.45
50710714,588.54,1379.45,,25.94,23.01,27.02
50711582,131.39,,160.16,93.60,83.00,
50719596,98.44,51.71,255.85,97.50,146.24,
50719980,444.74,1115.97,324.14,67.88,101.81,
50721242,163.62,184.16,266.56,121.55,95.51,
50723098,135.50,1169.84,317.29,1.25,0.87,
50723975,154.82,147.46,118.81,16.58,11.53,
50725199,151.92,65.72,20.19,15.81,11.92,13.30
50725927,211.81,248.12,106.71,1.66,1.36,
50728670,167.40,69.38,26.65,9.39,6.52,
50737381,253.02,126.59,519.48,34.95,26.36,43.96
50738221,94.90,171.16,162.82,78.75,96.24,
50741999,158.93,99.62,,,,
50744400,233.50,240.15,,7.51,9.55,10.27
50747087,173.65,55.66,46.73,9.31,7.02,0.36
50753965,127.08,117.85,215.66,68.17,98.09,
50755137,256.54,114.31,450.20,61.09,63.58,
50755426,84.26,89.19,,92.42,78.72,
50762889,152.29,128.09,175.04,100.62,122.99,
50764972,150.97,102.76,,90.87,120.46,
50767326,189.01,33.37,,5.62,4.99,
50777093,139.18,164.09,196.01,93.57,109.85,
50787034,213.30,279.68,112.42,3.78,4.81,
50788259,172.51,276.65,164.31,14.27,11.22,
50791752,159.66,212.95,43.28,7.61,8.93,
50798516,1432.11,653.38,1630.05,193.24,128.83,319.84
50800937,175.72,58.29,22.93,6.94,10.41,
50809814,204.62,114.43,249.54,99.15,136.93,
50814870,185.35,223.29,93.48,15.50,16.14,
50820181,138.33,61.83,255.65,128.14,89.05,
50827816,324.86,113.75,491.89,70.96,53.53,
50829535,143.56,177.34,83.08,21.82,14.55,15.21
50830504,239.56,1108.83,259.57,55.30,40.05,
50831495,183.44,113.93,437.46,42.43,42.43,57.35
50832555,222.05,77.57,192.03,113.16,122.59,
50835474,215.24,77.32,290.00,31.57,43.60,30.22
50839876,531.85,1431.71,245.87,17.24,15.29,39.61
50846248,151.41,73.80,,86.51,90.04,
50846996,179.46,29.98,29.71,11.92,11.01,
50851542,205.45,93.16,384.32,37.22,45.49,43.99
50853373,228.85,78.30,291.48,45.11,46.95,
50856896,178.29,37.58,18.51,0.47,0.47,5.12
50865624,151.27,259.64,,1.14,1.52,
50870310,160.20,125.55,,86.88,125.02,
50871781,178.10,56.67,44.91,10.60,14.64,10.98
50876921,416.96,1138.43,,89.77,65.00,3.57
50878979,181.89,966.92,146.93,34.23,38.60,22.42
50884977,165.09,233.08,147.26,5.09,6.75,24.94
50885358,138.27,226.85,54.25,27.01,22.10,
50890043,,227.82,,4.32,3.12,
50891337,113.49,144.59,251.47,101.24,89.78,
50894474,113.35,163.33,149.49,99.32,99.32,87.80
50898038,161.97,99.08,,,,
50898728,201.22,952.69,81.30,44.95,35.32,25.64
50901558,200.48,52.59,,6.64,7.49,
50908379,143.55,105.39,204.63,82.60,100.95,
50909760,240.43,1100.36,,19.35,14.01,
50912516,149.89,36.85,34.69,2.26,2.36,8.21
50915474,209.66,150.53,,59.01,52.33,
50918914,105.50,33.46,145.00,66.68,46.34,91.93
50921914,153.54,82.05,337.79,33.18,33.18,
50922070,130.58,110.19,160.26,77.46,90.93,62.74
50926349,154.18,54.71,290.77,108.46,88.74,
50932709,337.23,1182.54,131.28,1.41,1.94,7.93
50952907,126.24,178.25,218.20,113.07,100.27,139.21
50953438,130.51,157.41,150.34,85.65,104.69,
50956262,57.07,27.71,113.90,46.41,61.52,
50971548,446.93,1584.74,,6.83,9.06,
50976319,149.18,1186.51,113.93,4.58,6.87,50.29
50978064,186.83,113.45,,110.04,79.68,
50982083,137.04,32.09,47.65,1.60,1.48,8.76
50984749,118.57,65.18,232.58,24.75,37.13,15.80
50985723,202.44,129.66,439.78,25.37,36.50,66.84
50986853,1688.70,679.66,296.06,65.52,90.49,
50987012,105.97,162.05,125.96,7.98,7.66,
50994920,161.53,252.90,,8.60,11.41,
51000249,127.94,88.75,272.54,43.57,34.24,
51004689,107.47,146.09,229.28,91.33,74.72,106.31
51008329,176.02,67.15,265.08,16.04,21.26,
51011655,164.10,59.36,,11.00,7.65,
51019812,199.52,47.91,,115.06,76.70,
51030172,174.82,57.66,35.78,3.96,3.96,11.93
51034916,150.96,92.59,254.27,109.88,128.98,111.77
51039702,417.86,1061.49,337.26,13.09,10.71,
51041167,133.51,179.00,162.02,1.11,0.90,
51046061,183.15,53.02,15.30,12.56,8.72,
51054613,160.92,67.48,198.59,34.47,34.47,35.95
51055711,112.40,79.34,176.63,86.94,68.31,
51056138,151.16,253.22,112.94,23.22,16.13,
51056324,187.03,,352.13,23.15,30.68,19.38
51057945,283.79,150.77,456.01,63.70,91.67,43.65
51060115,171.65,35.30,44.06,7.03,10.11,7.76
51064825,226.56,91.69,270.97,56.61,44.48,25.70
51065439,2627.54,1389.42,3435.23,612.44,462.01,708.26
51070509,83.80,181.48,175.63,111.76,87.81,
51075297,254.42,1393.10,424.83,4.47,4.85,
51075738,123.50,92.39,238.71,109.73,114.21,
51076968,148.58,158.31,259.40,84.10,87.54,
51078042,105.48,76.82,,,,
51080745,184.55,63.09,29.86,3.19,4.78,
51087709,227.63,107.60,428.56,59.16,59.16,20.45
51087965,111.28,225.88,49.89,8.25,5.50,18.90
51088418,263.69,107.19,415.91,38.99,53.84,
51092355,185.32,,,,,
51094196,670.74,1532.50,355.72,23.56,31.22,
51105510,178.32,107.74,336.31,55.51,49.22,16.98
51106904,153.74,173.93,38.92,23.16,18.20,21.04
51109151,221.79,202.25,137.26,19.44,27.97,
51115719,182.70,92.31,467.65,50.00,39.28,
51117565,175.74,99.50,174.02,92.87,70.06,122.36
51126752,132.47,46.71,34.68,1.87,2.80,4.52
51128723,190.74,243.34,129.35,13.54,10.22,
51128758,268.67,95.18,446.98,42.69,32.21,
51129773,156.65,65.60,203.71,78.97,72.90,
51133170,165.46,47.24,,,,
51140410,184.38,88.33,,39.30,50.02,
51140448,208.24,212.88,84.61,3.79,5.24,20.43
51143453,298.25,125.17,358.29,29.87,27.57,
51146450,149.84,48.37,134.05,80.06,62.91,118.22
51147331,187.11,38.75,29.53,3.19,4.60,4.64
51147911,194.38,96.48,294.93,22.81,24.71,
51155081,125.45,124.79,219.78,94.35,71.17,
51160109,120.91,118.21,186.89,94.28,106.32,125.59
51163150,241.97,,,55.24,38.39,
51164079,141.50,135.37,165.13,124.92,98.15,
51167013,149.05,962.14,259.17,26.01,18.07,
51174121,166.22,102.52,,42.69,44.43,26.27
51178306,173.50,52.58,22.29,10.42,11.28,8.83
51183640,193.52,29.88,18.95,0.96,0.96,9.10
51187266,376.29,1360.48,268.55,80.41,87.11,59.28
51188630,174.48,168.71,208.96,99.39,95.50,127.54
51193148,69.54,51.11,,84.59,84.59,
51194195,207.00,115.46,448.59,41.51,48.72,52.02
51194296,206.97,146.87,469.45,74.21,68.50,
51194473,353.64,1403.87,167.77,52.23,72.13,
51194936,131.19,60.42,189.84,70.88,86.63,
51199784,183.70,199.45,51.11,20.94,17.13,15.44
51212630,162.71,119.00,245.33,85.25,108.51,
51217970,199.89,66.02,18.28,5.44,7.20,11.71
51220417,547.38,1488.71,329.70,41.80,34.20,
51224534,168.89,43.43,,8.86,8.86,
51230239,170.55,95.51,394.30,29.58,20.55,52.12
51236951,184.60,229.64,54.05,26.03,20.45,
51245987,238.94,1274.36,,16.21,16.88,
51246894,196.77,193.46,,,,
51247503,119.10,155.54,,,,
51248080,188.78,153.94,261.28,71.67,98.98,
51248257,129.92,66.05,,104.72,69.81,
51249381,147.64,29.47,29.55,5.49,8.24,
51252892,192.74,101.21,344.32,53.37,35.58,
51257239,169.07,185.15,,,,
51263639,187.07,77.51,206.49,23.03,19.61,
51266067,190.35,110.67,412.80,33.68,36.48,
51268192,181.06,282.62,78.32,7.45,9.87,17.46
51274397,122.78,28.07,,64.23,50.47,
51275817,145.19,31.53,14.65,0.04,0.03,2.39
51276917,201.76,90.17,375.87,51.80,47.81,25.46
51278412,206.95,218.03,84.07,0.14,0.15,6.39
51281224,140.00,61.87,174.39,13.24,13.24,
51292614,176.50,171.08,129.89,7.28,10.48,11.21
51294679,124.51,254.46,43.68,4.73,5.55,7.90
51299647,218.62,138.58,443.98,66.53,44.36,57.47
51301097,154.38,224.21,56.57,7.13,5.16,11.46
51302248,168.39,138.66,171.09,103.50,81.32,
51303259,304.55,122.97,515.50,61.82,78.69,
51308413,71.83,,175.84,67.36,62.17,103.83
51315802,139.08,60.21,279.29,36.86,41.56,40.75
51316198,118.45,62.13,212.16,76.79,73.78,
51316312,170.76,88.33,340.76,52.07,44.36,22.05
51320025,144.91,42.98,207.96,115.30,76.86,
51324701,312.98,129.10,341.20,58.28,58.28,
51326703,252.62,102.72,,19.77,27.31,
51333144,190.09,194.46,,9.95,7.82,
51336728,211.46,257.20,89.76,8.43,12.65,
51338480,288.28,110.21,408.97,58.86,50.14,
51350656,191.55,258.76,,15.67,10.45,
51351927,216.28,104.50,363.21,44.89,59.51,
51352242,289.93,108.28,,,,
51353035,153.47,91.25,341.67,51.30,40.30,
51354317,739.68,879.98,,750.18,692.48,
51355410,1197.82,1256.11,,717.58,877.04,1023.46
51357278,167.02,28.04,,11.91,10.57,7.29
51357817,196.69,90.55,,,,
51364758,110.84,159.34,239.23,116.80,81.16,93.88
51366116,114.76,172.89,32.82,7.38,7.10,
51378143,176.32,36.97,30.30,3.63,4.61,
51379999,210.31,112.29,254.84,43.74,57.97,
51387197,102.78,62.56,242.91,85.67,82.31,
51392239,192.03,,,53.59,43.84,
51401283,158.65,,31.95,2.50,3.46,
51404440,116.61,53.46,157.71,104.90,93.03,83.66
51406131,194.81,293.16,74.34,2.11,1.87,0.96
51411314,208.81,1173.54,264.96,24.69,35.54,
51412967,269.88,99.58,,49.26,62.70,
51416139,151.15,35.13,28.18,3.48,2.96,8.17
51418515,123.90,159.91,193.22,87.86,63.62,71.50
51421294,164.93,27.57,21.96,3.74,3.46,9.28
51423013,158.39,135.23,180.47,79.86,101.63,126.11
51437544,132.62,75.54,154.49,80.23,106.35,
51438103,148.13,40.93,21.24,3.29,2.48,
51438518,204.59,77.73,,23.09,30.60,18.21
51439309,72.15,94.44,145.28,83.12,73.71,136.03
51442232,198.09,33.76,23.52,9.86,12.05,7.18
51442243,146.47,119.75,171.57,72.74,96.43,
51445957,223.13,82.46,226.11,48.95,41.69,21.61
51447008,109.25,172.47,77.77,10.36,9.57,
51447414,,,34.38,7.16,4.78,1.90
51452746,220.68,222.69,56.92,11.65,8.79,
51465343,153.76,58.53,148.16,73.21,85.94,117.45
51465663,217.37,99.54,,43.62,60.24,31.03
51481074,137.86,135.11,22.40,3.83,3.26,
51486134,152.30,169.24,138.87,0.49,0.62,
51487770,180.13,55.51,44.36,8.41,6.34,
51489744,165.63,59.70,,10.52,15.77,
51494839,96.96,1342.04,292.78,30.46,22.98,36.78
51495637,244.95,80.43,269.88,21.52,29.72,
51506697,180.09,43.76,41.27,7.36,11.05,
51512345,120.98,39.59,230.86,93.10,128.57,
51512429,296.28,114.43,445.98,65.92,53.93,21.84
51518845,146.65,43.09,,12.76,9.63,
51522441,162.21,74.41,,29.84,35.03,
51523552,150.30,192.77,,12.64,11.20,25.55
51526851,244.29,95.08,239.02,51.74,35.96,58.62
51534063,144.23,146.64,194.37,93.46,86.28,82.75
51534294,111.92,134.93,,81.17,112.09,
51541865,118.77,105.23,239.28,65.25,90.11,112.29
51544914,89.73,35.77,198.23,76.32,93.29,
51545023,257.07,94.30,,68.83,58.64,
51545398,184.34,61.22,,146.68,110.66,
51545757,131.12,57.11,186.30,20.02,16.38,
51556610,156.05,37.28,29.07,0.97,1.46,
51557387,178.36,45.51,,7.18,4.79,
51576987,180.30,88.70,212.53,34.49,22.99,42.03
51577997,172.30,36.74,50.74,6.42,7.84,
51581143,181.23,58.76,234.08,49.42,35.78,
51581924,191.68,45.35,24.30,1.90,2.33,10.12
51584035,156.97,135.10,197.88,73.94,90.37,80.11
51596959,247.78,147.44,554.91,81.64,66.79,44.41
51603375,85.33,144.65,193.20,95.58,99.48,151.32
51606504,100.19,97.54,,107.86,95.65,
51610255,129.45,91.46,163.43,121.59,116.82,
51610403,195.50,59.63,49.23,0.92,0.92,7.57
51613282,113.99,135.09,157.41,84.35,77.87,
51620884,92.52,71.40,129.54,75.93,57.28,69.14
51629393,85.54,124.81,234.96,69.23,74.99,89.00
51631971,258.60,113.93,390.17,27.02,18.01,50.34
51634255,262.55,123.55,513.58,58.58,39.05,57.56
51636846,140.83,1535.02,229.45,,,
51637889,191.86,90.98,,14.53,19.27,
51641944,108.17,198.65,92.43,9.68,9.68,5.48
51642742,79.57,134.43,230.33,96.26,66.90,
51651072,236.03,99.01,421.28,39.71,36.66,27.94
51651246,156.81,149.24,,83.85,111.14,
51658194,87.92,77.25,162.96,74.89,84.44,80.37
51660016,174.61,96.44,237.01,34.23,49.26,48.42
51672359,207.17,240.78,,10.35,10.77,
51672452,155.29,213.61,48.81,18.23,20.56,
51672857,113.10,150.50,64.06,4.79,6.89,
51673685,131.65,167.68,55.58,19.92,20.73,12.07
51673879,214.86,87.75,,58.96,39.31,47.96
51684912,269.23,92.07,389.22,76.63,51.09,
51685112,146.20,210.97,50.29,5.93,7.87,22.63
51685713,163.03,1410.95,344.63,46.10,30.73,2.16
51687745,163.80,34.22,42.01,10.52,7.93,8.81
51689475,201.46,92.85,273.92,22.62,19.27,24.40
51704808,188.44,56.11,17.57,8.31,7.07,
51706744,272.95,104.70,,28.40,36.14,
51714517,336.14,1031.28,,77.24,71.30,
51720385,106.53,238.24,127.07,14.99,13.84,9.77
51728281,155.45,180.03,90.85,14.35,13.24,
51730968,184.54,91.64,303.03,43.42,41.71,45.33
51735399,285.68,109.62,331.37,31.36,38.32,26.62
51743968,178.42,33.40,,12.93,9.76,
51753906,162.42,81.35,307.66,45.74,35.94,27.47
51756004,203.54,64.41,255.97,17.80,14.56,33.55
51756446,112.35,55.16,241.01,34.16,30.29,19.94
51759092,116.58,238.09,121.61,22.13,28.17,22.01
51763084,160.19,251.68,130.05,0.22,0.29,
51768052,106.41,211.03,146.88,15.43,11.17,
51769755,188.93,76.04,262.30,22.09,16.66,49.75
51770904,190.36,84.37,,80.49,115.83,
51774125,230.22,203.45,70.42,24.53,35.29,
51775238,294.65,93.66,452.19,29.04,31.45,29.85
51775984,255.50,98.73,289.23,39.78,41.41,43.60
51777613,164.30,89.72,,85.56,72.89,124.07
51785437,183.97,148.54,72.79,1.90,1.27,
51791203,113.82,137.23,178.72,79.45,101.11,73.05
51791472,260.55,89.71,268.39,49.78,34.59,57.69
51798643,1297.64,731.29,2718.15,225.91,311.96,218.35
51806540,117.00,117.27,220.64,82.88,114.45,
51810453,138.39,42.14,,12.80,13.32,
51817290,266.75,81.42,254.84,29.20,40.33,18.34
51819853,174.19,169.70,87.14,10.01,10.01,11.69
